key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
69454.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31171,0,0,0,0,0,0,0
69455.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
69456.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31173,0,0,0,0,0,0,0
69457.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31175,0,0,0,0,0,0,0
69460.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31177,0,0,0,0,0,0,0
69461.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31179,0,0,0,0,0,0,0
69463.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31181,0,0,0,0,0,0,0
69464.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,31183,0,0,0,0,0,0,0
69504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69534.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
69669.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35588,0,0,0,0,0,0,0
69670.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35589,0,0,0,0,0,0,0
69671.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35590,0,0,0,0,0,0,0
69672.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35836,0,0,0,0,0,0,0
69673.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35591,0,0,0,0,0,0,0
69674.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35838,0,0,0,0,0,0,0
69676.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35592,0,0,0,0,0,0,0
69677.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35593,0,0,0,0,0,0,0
69678.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35594,0,0,0,0,0,0,0
69679.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35840,0,0,0,0,0,0,0
69680.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35595,0,0,0,0,0,0,0
69681.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35842,0,0,0,0,0,0,0
69683.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35596,0,0,0,0,0,0,0
69684.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35597,0,0,0,0,0,0,0
69685.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35598,0,0,0,0,0,0,0
69686.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35844,0,0,0,0,0,0,0
69687.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35599,0,0,0,0,0,0,0
69688.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,35846,0,0,0,0,0,0,0
69716.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
69737.0,0,1,2,255,255,255,255,255,2,2,2,0,0,0,0,0,172,172,172,0,0,0,0,0
69750.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0
69754.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
69769.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
69782.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
69782.1,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0
69817.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
69822.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
69827.0,0,0,0,255,255,255,255,255,2,2,2,0,0,0,0,0,12,12,12,0,0,0,0,0
69843.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
69844.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
69844.1,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
69844.2,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0
69848.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
69848.1,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
69856.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
69859.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
69867.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
69874.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
69888.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
69888.1,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0
69892.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
69904.0,4,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
69940.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
69961.0,5,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
70019.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
70019.1,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
70048.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
70077.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
70110.0,0,1,2,255,255,255,255,255,2,2,2,0,0,0,0,0,12,12,12,0,0,0,0,0
70125.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
70125.1,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
70137.0,3,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
70138.0,7,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
70139.0,5,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
70140.0,3,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
70141.0,6,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0
70143.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
70145.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0
70147.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0
70148.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
70150.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0
70151.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
70153.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
70154.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
70156.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0
70158.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0
70159.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0
70161.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
70162.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
70163.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0
70165.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
70166.0,1,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
70167.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
70168.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0
70170.0,0,255,255,255,255,255,255,255,3,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0
70195.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
70217.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38843,0,0,0,0,0,0,0
70218.0,3,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38845,0,0,0,0,0,0,0
70219.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38847,0,0,0,0,0,0,0
70220.0,8,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38849,0,0,0,0,0,0,0
70221.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38851,0,0,0,0,0,0,0
70223.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38853,0,0,0,0,0,0,0
70224.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38855,0,0,0,0,0,0,0
70225.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38857,0,0,0,0,0,0,0
70226.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
70226.1,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
70227.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38859,0,0,0,0,0,0,0
70228.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38861,0,0,0,0,0,0,0
70229.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38863,0,0,0,0,0,0,0
70231.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38865,0,0,0,0,0,0,0
70232.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38867,0,0,0,0,0,0,0
70234.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38869,0,0,0,0,0,0,0
70235.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38871,0,0,0,0,0,0,0
70237.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38873,0,0,0,0,0,0,0
70238.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38875,0,0,0,0,0,0,0
70239.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38877,0,0,0,0,0,0,0
70241.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38879,0,0,0,0,0,0,0
70242.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38881,0,0,0,0,0,0,0
70244.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38883,0,0,0,0,0,0,0
70246.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38885,0,0,0,0,0,0,0
70248.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38887,0,0,0,0,0,0,0
70249.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,38889,0,0,0,0,0,0,0
70276.0,4,4,4,4,255,255,255,255,2,2,2,2,0,0,0,0,34,34,34,34,0,0,0,0
70322.0,0,1,2,255,255,255,255,255,2,2,2,0,0,0,0,0,267,267,267,0,0,0,0,0
70345.0,0,0,0,255,255,255,255,255,2,2,2,0,0,0,0,0,274,274,274,0,0,0,0,0
70347.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
70412.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
70421.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
70421.1,5,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
70421.2,7,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
70452.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
70505.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43887,0,0,0,0,0,0,0
70506.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43888,0,0,0,0,0,0,0
70507.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43889,0,0,0,0,0,0,0
70508.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43907,0,0,0,0,0,0,0
70509.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43890,0,0,0,0,0,0,0
70510.0,2,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43908,0,0,0,0,0,0,0
70512.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43891,0,0,0,0,0,0,0
70513.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43892,0,0,0,0,0,0,0
70514.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43893,0,0,0,0,0,0,0
70515.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43909,0,0,0,0,0,0,0
70516.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43894,0,0,0,0,0,0,0
70517.0,1,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43910,0,0,0,0,0,0,0
70519.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43895,0,0,0,0,0,0,0
70520.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43896,0,0,0,0,0,0,0
70521.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43897,0,0,0,0,0,0,0
70522.0,5,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43911,0,0,0,0,0,0,0
70523.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43898,0,0,0,0,0,0,0
70524.0,0,255,255,255,255,255,255,255,1,0,0,0,0,0,0,0,43912,0,0,0,0,0,0,0
70563.0,0,0,255,255,255,255,255,255,2,2,0,0,0,0,0,0,35,35,0,0,0,0,0,0
70578.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
70584.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
70602.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
70659.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0
70663.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
70664.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0
70676.0,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0
70678.0,1,1,1,255,255,255,255,255,2,2,2,0,0,0,0,0,11,11,11,0,0,0,0,0
70688.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
70688.1,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
70688.2,3,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
70693.0,0,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
70701.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
70706.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
70719.0,0,0,255,255,255,255,255,255,2,2,0,0,0,0,0,0,278,278,0,0,0,0,0,0
70720.0,2,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
70724.0,1,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
70726.0,4,255,255,255,255,255,255,255,2,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0
70837.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
