key,0,1,2
200,"Summon forth your morbol. Strong vines, soft heart...middling stench.","Though all it has ever wanted is to help, this morbol was found to be “too sweet” to present a challenge at the Celestium, and was transferred to the Blue Mages' Guild before it had even seen its first match─only for it to be deemed “insufficiently vile” there as well.","A morbol!? And things<hex:02100103>were going so well...<hex:02100103>   - Papalymo"
201,"Summon forth your portly porxie. Bears you places to the tantalizing smell of cured meats.","A prodigious porxie created by the Nu Mou Lugg Aenc for transportation purposes. Fond of sausages, it oft spends its free time in the curing chamber, and thus has come to take on the aroma. While comfortable to ride thanks to its soft curves, expect regular rumblings from its belly.","Oooh, when I get my hands<hex:02100103>on those porxienappers...<hex:02100103>   - Uin Nee"
202,"Summon forth Epimetheus, an unstoppable vehicle of war. Or at least it would be if it were bigger.","Garlond Ironworks recreated this warmachina from a blueprint acquired by a Scion operative on a covert mission to Garlemald. As the dimensions were missing from the document, however, its size had to be estimated, the resultant vehicle being rather smaller than the original.","I never dreamed that I would<hex:02100103>have the chance to see such a<hex:02100103>ferocious warmachina with my<hex:02100103>own eyes!<hex:02100103>   - Warmachina Fanatic"
203,"Summon forth Menoetius. Just like Epimetheus, but more comfortable.","Following their successful recreation of Epimetheus, Garlond Ironworks set out to refine the vehicle's design. Their efforts resulted in Menoetius, a model which retains its predecessor's speed while boasting improved comfort and manufacturability.","Of late, all I can think about is<hex:02100103>Weapons, Weapons, Weapons.<hex:02100103>   - Warmachina Fanatic"
204,"Summon forth your Construct VII. Rumors that it is heavily based on an Ivalician design are entirely unfounded. Well, almost.","Having taken prisoner what they thought was an automaton during a skirmish with the kobolds, Maelstrom officers were shocked to find that it was instead a type of synthetic golem─but not so shocked as to not immediately bring it to Naldiq & Vymelli's for repair and later sale.","So the kobolds are at it again...<hex:02100103>   - Anaoc"
205,"Summon forth your shadow gwiber, a draconic arcane entity.","Answering to a horn imbued with the power of a sorcerer of eld, this draconic arcane entity is believed to have been created by Emet-Selch on a whim─an act that would have barely taxed his powers as an ancient.","Are you some kind of<hex:02100103>lesser dragon, kupo?<hex:02100103>   - Mogzin"
206,"Summon forth your spriggan stonecarrier. Lives to carry ore, eggs, and you.","Grown to a prodigious size by virtue of its appetite, this spriggan was choking on a chunk of ore when it was found and saved by a band of miners. Seeking to repay the kindness of men, it took to carrying their burdens, which apparently includes men themselves.","It must be so tiring living<hex:02100103>each day carrying around<hex:02100103>a brain of solid stone.<hex:02100103>   - Da Za"
207,"Summon forth your forgiven reticence. The strong and silent type, so don't expect rousing conversation.","Alerted to its presence in the basement of Eulmore, the hunters of Clan Nutsy set out to vanquish this sin eater. Upon seeing that the creature was not aggressive, however, they decided to keep it instead.","Pray excuse our reticence.<hex:02100103>   - Lucia"
208,"Summon forth your dhalmel, a towering herbivore native to the Sea of Clouds.","While attempting to nibble at a tree on a nearby isle, this dhalmel lost its footing and fell. As it plunged towards certain death, the fervent desire to live awakened its latent ability to harness the wind, and thus did it soar to safety. This may or may not have happened, but let's say it did.","You've never <hex:021A020203>seen<hex:021A020103><hex:02100103>a dhalmel before!?<hex:02100103>   - Atelloune"
209,"Summon forth your albino karakul, a black sheep among its kind. Which is to say it's white.","Though karakuls ordinarily have black fleece, this creature raised in the paddocks of House Haillenarte was born snowy white. This rarest of qualities spared it a fate at the dining table, and it grew to such a size as to be able to bear people upon its fluffy back.","A wise knight keeps her<hex:02100103>own source of wool.<hex:02100103>   - Yaelle"
210,"","",""
211,"Summon forth your ufiti. May carry you to high ground for your own safety.","Having survived a cull of its kind by bloodthirsty adventurers on its native Diadem, this ufiti mastered the art of riding the winds, that it might set forth on a journey to find a worthy leader. Despite its brawn, it possesses a surprisingly delicate touch─and just as well it does.","The strong are drawn to strength.<hex:02100103>   - Ywain"
212,"Summon forth your deinonychus. Cleverer than the average prehistoric carnivore.","Native to the southern regions of Ilsabard, the deinonychus is cousin to the raptors that inhabit the Twelveswood. Possessed of superior intelligence, as seen in its habit of hunting in pairs, the beasts have been employed in warfare since antiquity.","Clever girl...<hex:02100103>   - Hunter-turned-prey"
213,"Summon forth your Construct 14. Will dispose of friend and foe alike if so commanded, so be careful what you wish for.","During their excavation in the Clockwork City of Goug, the IVth Imperial Legion discovered a host of worker automata, which they repurposed for war. As the name suggests, this particular construct is the fourteenth to undergo such a transformation.","Were you able to find<hex:02100103>any machina worthy of<hex:02100103>sssalvaging?<hex:02100103>   - Eshana"
214,"Summon forth your kingly peacock, an avian embodiment of nobility hailing from Othard.","From the Near East to the Far, the peacock has long been esteemed not only for its beauty, but also its penchant for eating harmful vilekin. This particular creature belongs to a breed created by improving a species indigenous to Othard with geomancy.","Don't you be taken in<hex:02100103>by his peacockin'.<hex:02100103>   - Rowena"
215,"Summon forth the Great Vessel of Ronka. Don't mind the contents.","This ancient Ronkan urn was discovered empty save for a peculiar flute, the sound of which caused the vessel to suddenly become thus occupied. “Where did it come from?” the curious may be compelled to inquire, but the wise know better than to question the divine.","The great serpent<hex:02100103>has spoken!<hex:02100103>   - Quinfort"
216,"Summon forth your pteranodon, a winged scalekin that has existed since ancient times.","In the course of feeding upon food scraps discarded at the <hex:021A020203>Bounty<hex:021A020103>, this creature grew so familiar with men as to allow riders upon its back. This goes to show that the way to a prehistoric creature's heart is through its stomach.","With what powerful magicks<hex:02100103>did they tame this dread fiend?<hex:02100103>   - Nashu Mhakaracca"
217,"Summon forth your ruby gwiber, a draconic arcane entity.","Believed to have been absorbed into the Ruby Weapon, this plate-clad being answers the call of a horn imbued with the power of an unknown primal. How the secrets of the horn came to be passed on to its summoner remains a mystery.","A jeweler's daughter must be<hex:02100103>refined─<hex:021A020203>resplendent<hex:021A020103>. A ruby<hex:02100103>amongst the riffraff.<hex:02100103>   - Babawai"
218,"Summon forth your hybodus to ride the winds and menace the skies.","A close relative of the tornado shark, this fearsome fish soars the skies by means of an organ that allows it to manipulate wind-aspected aether. The four fins protruding from its head are used to deftly control its course in flight.","What will the morrow bring?<hex:02100103>Sharks spilling from the sky in a<hex:02100103>spectacular shower of scales?<hex:02100103>   - Sisipu"
219,"Summon forth Ramuh. No, not that one. The one you fought in the Empty. But not the actual one.","It is believed that Shiva's summoning in the Empty caused lightning-aspected aether left over from your battle with Ramuh to coalesce. The resultant crystal, when imbued with magic, gives rise to an entity which assumes the form of the Lord of Levin in all of his horse-legged, hulking glory.","Now nature sends thunder<hex:02100103>and lightning against us!<hex:02100103>   - Sylphie"
220,"Summon forth your Rubellite Carbuncle, an arcane entity given form by the mysteries of rubellite geometry.","Those adventurers who have longed to hop on their Carbuncles' backs can give thanks to the arcanist Ulan, whose research into Diamond Carbuncle provided the necessary cues to create an arcane entity of ridable proportions. As its form is maintained by a large rubellite, it can be summoned even by those unversed in the ways of arcanima.","Betrayed by my own<hex:02100103>Carbuncle yet again...<hex:02100103>   - Tataru"
221,"","",""
222,"Summon forth your chocobo carriage to ferry your friends around in comfort.","A ubiquitous mode of transportation in Eorzea, the chocobo carriage is kept aloft by ceruleum gas-filled bladders. This technology traces its origins to an early Ixali dirigible that crashed in the Twelveswood and was seized by Gridanian authorities.","We get to ride a horsebird<hex:02100103>carriage? I don't know...<hex:02100103>It sounds scary.<hex:02100103>   - Doman Child"
223,"Summon forth your Rolling Tankard, a mighty warmachina built by the blacksmiths of Watts's Anvil.","Based on a concept by the legendary Watts, this dwarven warmachina is propelled by a nine-cylinder radial ethanol engine. Its turret-mounted crystal cannon makes short work of sin eaters, while its arms can perform essential motions such as upending tankards.","The Rollin' Tankards,<hex:02100103>at your service!<hex:02100103>   - Ronitt"
224,"Summon forth your Gabriel α. Magic shield not included. Armaments for decorative purposes only.","Prior to building a full-sized prototype of a new transforming armor dubbed <hex:021A020203>Gabriel<hex:021A020103>, project engineers created this scale test model to perform aerodynamic testing. While it passed said tests with flying colors, it was observed that its engine may be prone to running hot.","It would seem there<hex:02100103>is more to you than<hex:02100103>meets the eye.<hex:02100103>   - Yugiri"
225,"Summon forth your megalotragus, a herbivore so intimidating it puts carnivores to shame.","Preferring colder climes, this imposing herbivore left its original habitat in Abalathia's Spine and migrated to Coerthas, which had frozen over in the Calamity's wake. Its kind are a primitive species that has largely remained unchanged over time, with some known to awaken to magical powers.","If you squint just the right<hex:02100103>way, it looks like it's got<hex:02100103>ears! Or is it horns...?<hex:02100103>   - Nashu Mhakaracca"
226,"Summon forth your gwiber of light, a draconic arcane entity.","This light-bathed being answers to the sound of a horn imbued with the power of a hero of eld. In another time and place, perhaps it was the mount of a valiant soul who rose up against evil. Or perhaps not. The truth lies amidst the blinding light.","Such radiance, such magnificence.<hex:02100103>   - The Wandering Minstrel"
227,"","",""
228,"Summon forth the Jibanyan couch. A mysterious piece of furniture designed in the likeness of a Yo-kai named Jibanyan.","Despite being modeled upon Jibanyan, an Earthbound Yo-kai, this couch is able to fly. It is said to be so comfortable as to turn men and Yo-kai alike into useless layabouts.","Sluggards! Layabouts!<hex:02100103>Good-for-nothing reprobates!<hex:02100103>   - Seigetsu the Enlightened"
229,"Call into battle your magitek hyperconveyor, a modern-day improvement on ancient Allagan logistics.","Guided as ever by the ethos of constant advancement, imperial magitek engineers returned to improve their conveyor system, simplifying its assembly and trimming weight by 8%. The result is enhanced fuel efficiency, demonstrating that even world-conquering empires can be environmentally minded.","Hah! Success!<hex:02100103>   - Aulus mal Asina"
230,"Summon forth Ehll Tou, the young dragon with a passion for crafting.","First encountered as a curious dragonet, Ehll Tou became a dragon grown during her stay in Ishgard. With her passion for crafting, she underwent an evolution heretofore unseen in her kind, developing dextrous forelimbs that allow her to deftly wield all manner of implements.","You have a knack<hex:02100103>for this, Ehll Tou!<hex:02100103>   - Hautdilong"
231,"Summon forth Incitatus, an enchanted steed favored of the merchant Rowena. If it could talk, it would doubtless drive a hard bargain.","Under the patronage of its mistress, Rowena, this enchanted steed has led a pampered life. Able to comprehend language, it was often seen attending Khloe Aliapoh's storytelling sessions, her tales of high adventure inspiring it to set out on one of its own.","Your loyal steed awaits!<hex:02100103>   - Voyce"
232,"Summon forth a behatted and begloved embodiment of festive cheer.","Scholars maintain that the tradition of building snowmen originated in Gyr Abania, where they were used to encourage blessings such as “cold” and “snow.” Considering that the region is almost entirely covered in arid desert, how the snowmen were built in the first place remains a mystery.","Two words:<hex:02100103>stupendous snowman...<hex:02100103>   - Adventurer Who Shall Remain Unnamed"
233,"Summon forth the Lunar Whale, which is definitely not an actual whale, but certainly large enough to warrant the name. Seats up to eight people, including the pilot.","Produced by Garlond Ironworks based on mysterious tales from a distant land, it not only resembles a whale on the outside, but shares its voluminous belly. With enough room for the pilot and seven passengers, it stands─or rather, floats─in a class of its own.","She is risen! The promised<hex:02100103>Ship of Light─the Lunar Whale!<hex:02100103>   - A Man Known Simply as “Elder” "
234,"Summon forth Eden, or rather, a considerably smaller version of the gargantuan entity.","The existence of this miniaturized replica can be attributed─as with many, many other things─to a combination of aether and crystal, a fragment of which was discovered inside Eden itself. The result was this smaller likeness, which may be summoned at will and is <hex:021A020203>probably<hex:021A020103> less likely to trigger an apocalyptic catastrophe. ","Eden...the first sin eater.<hex:02100103>   - Gaia"
235,"Summon forth your Cerberus mount. Be warned, however, that riding into a peaceful village on the back of a gigantic, slavering, three-headed hellhound may cause quite a stir among the locals.","In addition to its immense strength and three gaping maws lined with razor-sharp fangs, this voidsent boasts incredible longevity, having lived since the Third Astral Era. The collars, of Allagan design, are believed to make it as tame as a puppy, though it may simply be biding its time before devouring its keeper.","What a nice little doggy!<hex:02100103>   - Nashu Mhakaracca"
236,"Summon forth your big shell mount, which is ironically rather small. Still quite big for a crab, though.","Raised by a Qiqirn culinary connoisseur, this carefree crustacean formed a bond of friendship with its keeper, and in so doing, escaped the cookpot. Though it may not be the most obvious choice for a mount, its smooth, round shell makes it one of the more comfortable.","Big shells are so named for<hex:02100103>the bigness of their shells,<hex:02100103>which they wear most bigly.<hex:02100103>Clever, yes?<hex:02100103>   - Qiqirn Naturalist"
237,"Summon forth Arion, the heavenly steed of unmatched swiftness.","Legends speak of a majestic and unwaveringly loyal horse who would never fail to deliver its master from peril. Such myths were founded in fact, as the divine steed has descended from the heavens to seek one possessed of a true and virtuous heart, with whom it may right the wrongs of the world.","The speed of the horse<hex:02100103>is a grace unmatched!<hex:02100103>   - Uma Bugyo"
238,"Summon forth your emerald gwiber, a draconic arcane entity.","Called forth by a mysterious horn infused with the power of an unknown primal absorbed by the Emerald Weapon. Whether it sees through the glowing orb at the front of its snout or some other means is unclear.","Rubies! Emeralds! Sapphires!<hex:02100103>Oh, how they sparkle!<hex:02100103>   - Uin Nee"
239,"Summon forth a prototype roader, one of the fastest ways to reach your destination while scaring the seven hells out of everyone on the way.","Salvaged from the battlegrounds of Gyr Abania and restored by goblins, this devilishly speedy─yet decidedly unwieldy─contraption is said to have a mind of its own. In this case, however, that turn of phrase may have a ring of truth to it...","Gobbieflock does not go<hex:02100103>looking for trouble!<hex:02100103>Trouble comes looking<hex:02100103>for gobbieflock! ...Honest!<hex:02100103>   - Slowfix Cointoss"
240,"Summon forth a chocorpokkur, which is... Well, perhaps you had best see it for yourself.","This bizarre creature is the result of an enormous korpokkur coming into contact with vast amounts of chocolate. It has since taken to journeying far and wide to deliver sweet treats to anyone who does not immediately flee at the sight of it.","This ambrosial aroma. This<hex:02100103>couldn't possibly be...chocolate!?<hex:02100103>   - Carvallain de Gorgagne"
241,"Summon forth your Gabriel Mark III mount, though you may find this transforming warmachina is less than meets the eye. Claims that its gold paint deflects laser beams are entirely unfounded.","As any experienced adventurer knows, if a previously bested enemy appears again with a new color scheme, it will pose a significantly greater threat than before, or at least, take longer to kill. Luckily, this miniature prototype is on your side, or so you hope.","Such a beautiful golden color!<hex:02100103>   - Ihase"
242,"Summon forth your antelope doe, a female creature identifiable by the bluish tinge of its fur.","Denizens of grasslands, antelopes once ranged as far as Coerthas before the Calamity buried the region in snow. Though coveted for their meat and milk, the creatures have eluded full domestication owing to their ornery temperament.","Another day on the hunt,<hex:02100103>and naught but antelope<hex:02100103>meat to show for it.<hex:02100103>   - Isarmoix"
243,"Summon forth your antelope stag, a male creature identifiable by its horns, striped body, and...impressive size.","Swift and sure-footed, antelopes have been favored as mounts by the tribes of Abalathia's Spine since ancient times. In recent years, ancient magicks have also made it possible for the creatures to fly so long as the rider has sufficient reserves of aether.","A herd o' young antelope<hex:02100103>stags has gone berserk.<hex:02100103>   - Maximiloix"
244,"","",""
245,"Summon forth Landerwaffe, magnificent mechanical dragon of legend, and be the envy of all the other kids.","Armed literally to the wings, this mechanical dragon is believed to have been created by the Allagan Empire to combat the creatures whose form it mimics. Magnificent and proud, it allows none upon its back save one whom it deems a true hero.","Wow, you're swifter<hex:02100103>than a salamander!<hex:02100103>   - Pixie Flowerkeep"
246,"Summon forth Al-iklil, a stylish hovering craft designed to carry up to two riders. Any more and it may not heed you.","A gift from Fran to the Bozjan Resistance, this craft hovers by the power of skystones, crystals that allow entire masses of land to levitate. Its name is said to be derived from an ancient Ivalician word meaning “crown.”","I'm only here to see how the<hex:02100103>story unfolds. Any self-respecting<hex:02100103>leading man would do the same.<hex:02100103>   - Debonair Sky Pirate"
247,"Summon forth your Cruise Chaser to cruise along in style as you give chase to your foes.","Created by the genius minds of the Illuminati, this warmachina is capable of assuming bipedal and airship forms to adapt to the changing conditions of battle. Smitten by its design, it is said that a certain warmachina fanatic has a mind to produce a miniature version.","The chase is on!<hex:02100103>   - Seserukka"
248,"Summon forth your Construct VI-S. Painted red so it goes faster. Theoretically.","This flashy golem was constructed by a band of commerce-minded kobolds hoping to establish regular trade with their seafaring neighbors. Coated in Lominsan red, propulsion power is apparently enhanced by as much as thirty percent.","No one'll tell me what the<hex:02100103>bloody “S” stands for...<hex:02100103>   - Lieutenant Skaetswys"
249,"Summon forth your diamond gwiber, a draconic arcane entity.","Believed to have been absorbed into the Diamond Weapon, this plate-clad being answers the call of a horn imbued with the power of an unknown primal, the summoner of whom is believed to have been a member of the Corvosi resistance.","Everyone here is stubborn<hex:02100103>as a diamond ingot!<hex:02100103>   - Glagg"
250,"Summon forth your polar bear, a gentle giant with a soft spot for sweets.","In search of ice to make frozen treats, the confectioner Nekeke traveled to an isle in the northern seas, where she encountered this hulking creature. A bite of her sweets was all it took for it to follow her back to Eorzea, where it subsequently grew fond of you.","You're never too<hex:02100103>big for sweets.<hex:02100103>   - Ancient Saying"
251,"","",""
252,"Summon forth your squad of gilded Namazu to bear you upon a gilded mikoshi─all of which is as gaudy as it sounds.","In order to secure enough coin to fund their seven-year festival, the Namazu sought the counsel of Rowena, who spoke thus: if you want to make great profit, sell wares of great worth. And what could be worth more than a gilded mikoshi borne by eight gilded Namazu?","Wasshoi! Wasshoi! What am I doing?<hex:02100103> I do not know! I do not care! Whee!<hex:02100103>   - Namazu Spectator"
253,"Summon forth the Resplendent Vessel of Ronka. Just like the Great Vessel of Ronka, but really shiny.","After being stolen from ancient Ronkan ruins, this mystical urn passed through many an illicit hand before coming to be in yours. Blowing into the flute found within caused it to thus burgeon with the divine and take on a golden glow─an auspicious sign if ever there was one.","The great serpent...it speaks!<hex:02100103>   - Chaqurl Qhotl"
254,"Summon forth your magicked card to take you wonder by wonder, over, sideways, and under.","Crafted by Eorzea's foremost goldsmith, Godbert Manderville, this enchanted card is awarded to those who have collected an unprecedented number of Triple Triad cards. May it bear you through endless diamond skies, to dazzling places you never knew, and show you new fantastic points of view.","Fancy a game of cards?<hex:02100103>   - Iola"
255,"Summon forth your island mandragora, a prime piece of island produce.","Born into an influential family in the West Mandra Empire, fabled nation of vegetables, this mandragora grew to its prodigious size thanks to fertile soil and abundant sunlight. Alas, its blessed upbringing could also be considered a curse, for it is the fate of such prime produce to go to market.","I'd be much obliged if<hex:02100103>you could rid the field<hex:02100103>of some mandragoras.<hex:02100103>   - Gurcant"
256,"Summon forth your island Onion Prince, a vegetable whose colossal size befits his station.","Royalty among mandragora, this island-bred Onion Prince knew every comfort growing up. Such a pampered life led to boredom, however, and he took to whiling away the days in mischief. Dismayed by his son's behavior, the king sent him off to squire for a renowned hero, that he might learn something of responsibility and leadership.","By the onion, in my rambling<hex:02100103>I forgot why I called you over!<hex:02100103>   - Bloezoeng"
257,"Summon forth your island Eggplant Knight, an oversized vegetable embodiment of chivalry.","Hailing from the selfsame land as the Tomato King, the Eggplant Knight shared a crate with the sovereign when they were shipped out. However, he fell overboard when the vessel encountered rough seas, and drifted for days before being deposited on a desert island. Among other feats, he prides himself on having played a key role in the founding of the West Mandra Empire.","I thought ye were a feral turnip,<hex:02100103>a murderous eggplant, or summat<hex:02100103>like that!<hex:02100103>   - Tiny Trader"
258,"Summon forth your island Garlic Jester, a mandragora as pungent as it is humorous.","Possessed of a humorous wit, this mandragora encountered the island Tomato King when they were both adrift. During that time, he amused his sovereign with dozens of droll tales, and in recognition for his services, he was appointed the court jester after the founding of the West Mandra Empire.","For one with a name more befitting<hex:02100103>a jester, you fight with the savagery<hex:02100103>of a rabid demon.<hex:02100103>   - Moglin"
259,"Summon forth your island Tomato King, a sovereign who rules with a strong and juicy─er, just hand.","Grown in sunny Vylbrand, this king among produce was being shipped to distant lands when his crate was cast overboard in rough seas. He eventually arrived at a desert island, where he triumphed in a war with avaricious avians and won the heart of a local princess, together with whom he established the West Mandra Empire.","I dunno about you, but I ain't<hex:02100103>so keen on the notion of callin' a<hex:02100103>bloody tomato <hex:021A020203>Yer Grace<hex:021A020103>.<hex:02100103>   - Tiny Trader"
260,"Summon forth your island Mandragora Queen, a well-cultivated vegetable fit for a king.","The life of this island-grown princess was forever changed when she met her future husband the island Tomato King, whom the tides had borne to her. Overcoming their difference in origin, they wed and unified the island's vegetables under the banner of the West Mandra Empire.","I fear a diet comprised entirely<hex:02100103>of one type of root vegetable<hex:02100103>will not hold up to scrutiny...<hex:02100103>   - Hinageshi"
261,"Summon forth your lynx of eternal darkness, which could be what a certain eldest of all primals might look like as a large, winged feline.","A phantom creation whose elemental aspect is tipped strongly towards the astral. Its shadowed wings call to mind the valiance of Zodiark, eldest and mightiest of primals, but the origins of this familiar are shrouded in eternal Darkness.","Who are you, the Warrior<hex:02100103>of bleedin' Darkness!?<hex:02100103>   - Gallant Guardsman"
262,"Summon forth your lynx of divine light, which could be what a certain will of the star might look like as a large, winged feline.","A phantom creation whose elemental aspect is tipped strongly towards the umbral. Its radiant wings call to mind the majesty of Hydaelyn, the will and protector of the star, but the origins of this familiar are shrouded in divine Light.","So bold, so majestic─<hex:02100103>just like a Warrior of Light!<hex:02100103>   - Humphrey"
263,"Summon forth Argos, Venat's faithful familiar, to bear you places while you marvel at the softness of his golden coat.","Created by Venat, this dog-like familiar lends his back only to those who have won his favor─which you already had by the time you first met him in Mare Lamentorum owing to the quirks of time travel.","Gosh, he's a fast doggy!<hex:02100103>   - Nashu Mhakaracca "
264,"Summon forth your dreadnaught, a hulking machina that's equally at home on the battlefield as it is at construction sites.","Originally used as a weapon, this Allagan machina was eventually superseded by newer models and repurposed for construction. Legends tell of a young man who took one such unit on a rampage, wreaking havoc through enemy ranks.","What does it do?<hex:02100103>   - Inquisitive Young Man"
265,"Summon forth Demi-Phoinix. Because four wings are better than two and three heads better than one.","This entity is a recreation of the being found imprisoned inside Pandæmonium. The original was the fruit of the ancients' research into immortal birds, but owing to its volatility, it was branded a failure.","How do you spell that again?<hex:02100103>   - An Ancient"
266,"Summon forth Calydontis. He's wild but he's yours.","Once a dreaded presence in its forest domain, this lord among wild boars met its match in a band of dauntless adventurers. Having thus learned to bow before the strong, it found a master in you.","When I'm skilled enough<hex:02100103>to fell a wild boar on my own,<hex:02100103>I'll allow myself to indulge...<hex:02100103>   - Isarmoix"
267,"Summon forth Victor, a dog to rule over all dogs─at dog shows, that is.","Lauded by no less a personage than Emperor Varis, Victor is a perennial champion at Garlean dog shows. Being bred and trained for competition, it isn't suited to combat, though it may at least intimidate foes with its fearsome mien.","Hmph, all bark an' no bite!<hex:02100103>   - Rabid Wives Houndkeep"
268,"Summon forth your level checker, a mysterious machine that can determine your strength...and apparently also shrink and carry you inside it.","When this mysterious machine first determined your strength, the result was “level 90.” By what method it came up with its figure, and whether it is even accurate, none can possibly say.","You've really taken it<hex:02100103>to another level with this!<hex:02100103>   - Kai-Shirr"
269,"Summon forth Papa Paissa. It's for a good cause.","This exceptionally large paissa has sired no less than eight offspring, and in order to earn the coin to rear them, it chose to work as an adventurer's mount. By taking it into your service, you are supporting its adorable brood.","I can only imagine the<hex:02100103>burden they bear with<hex:02100103>so many mouths to feed.<hex:02100103>   - Pip"
270,"","",""
271,"","",""
272,"","",""
273,"Summon forth your wivre, a mighty horned beast said to be nature's battering ram.","Native to the New World, these ill-mannered scalekin are notoriously difficult to tame. Yet where others have failed, the Mamool Ja have succeeded, their people employing wivres as beasts of burden and weapons of war both.","I pray that you at least consider<hex:02100103>a watchful trot into danger rather<hex:02100103>than a headlong charge...<hex:02100103>   - Iliud"
274,"Summon forth your porxie king. Smells like bacon that's a cut above the rest─though that might just be an effect of the crown.","Unlike its kin, this porxie was born without the ability to cure the tempered. Rather than have it go to waste, however, it was made into a mount and given a crown─perhaps to evoke a sense of luxury and comfort.","This specimen can be<hex:02100103>considered royalty<hex:02100103>among them.<hex:02100103>   - Martineau"
275,"","",""
276,"","",""
277,"Summon forth your Garlond GL-II. For those who've got a nice place─who never wanted to be anybody else.","This prototype magitek vehicle was developed by Garlond Ironworks to be a mode of transportation for a new era. A compact-but-powerful twin-bank ceruleum engine provides effortless acceleration which, coupled with the rugged chassis, allows it to devour rough terrain─such as that one might see on a desert island.","Latest technology! Revolutionary ideas!<hex:02100103>   - Razel Huizan the Stationary"
278,"","",""
279,"Summon forth your mechanical lotus, a flower-shaped mode of transport with a spiritual aura.","Fashioned by the enigmatic Onishishu, this mechanical conveyance assumes the form of the lotus flower, a symbol of purity and sanctity in the Far East. Indeed, it gives off a distinctly spiritual aura, though how it does so is a jealously guarded secret.","Their purity is...astounding.<hex:02100103>   - Rammbroes"
280,"Summon forth Fylgja, a dragon with a soft spot for heroes and songs.","Like her noble forebear Ratatoskr, Fylgja is passing fond of mankind, and traveled the world in search of mortals worthy of immortalizing in song. During the course of her journeys, she would encounter a soul who shone most brilliantly in battle. So moved was she by the hero's selfless valor, she chose to become <hex:02080DE905FF04>her<hex:FF04>his<hex:03> follower.","Would you look at that─<hex:02100103>my dulcet voice has drawn<hex:02100103>yet another devoted follower!<hex:02100103>   - Ulala"
281,"Summon forth your alkonost, an imposing antlered avian native to northern Ilsabard.","Captured in the Bozjan wilderness, this creature was passed around as a curiosity before eventually being released again. From the start, it seemed unperturbed in the presence of men, leading some to believe it was trained by an imperial beastmaster.","How goes the training<hex:02100103>for your avian mount?<hex:02100103>   - Luquelot"
282,"Summon forth your island buffalo. Tough on the outside but tender on the inside.","Belonging to a species introduced by pirates as livestock, this mild-mannered beast took to living on your island one day. Though it appears to have reverted to being feral, it is easily won over with food, in gratitude for which it happily bears you upon its back.","It's one thing to see the buffaloes in<hex:02100103>a tizzy, but another to think they could<hex:02100103>have anything to do with the quakes.<hex:02100103>   - P'ebaloh"
283,"Summon forth your brachiosaur, a rare prehistoric creature sighted in frontier lands.","Belonging to an ancient and enormous species, this juvenile creature was hatched from an egg found in the wilds by a hunter-scholar. As its body burgeoned, so too did its appetite for exploration, and it eventually found in you a worthy master to follow.","Due to unforeseen difficulties,<hex:02100103>House Haillenarte has been forced to<hex:02100103>suspend the expeditions to the Diadem.<hex:02100103>   - Aurvael"
284,"Summon forth your pod 602 mount. May leave you hanging, but will never let you go. Unless it malfunctions, or runs out of energy, or...you get the idea.","Recovered from the ruins of the machine lifeforms, this diminutive white machina was created to provide YoRHa units with movement support. On account of this, it can easily transport one person...if not exactly in style or comfort.","Those who are ready and<hex:02100103>willing to fight will never<hex:02100103>want for transportation!<hex:02100103>   - Grand Company Flyer"
285,"Summon forth the moon-hopper. Guaranteed to instill a sense of well-being within all those in earshot.","This enhanced version of the supporter was lovingly created by the ever-innovative Inventingway. Not satisfied with merely making it ridable, the Loporrit also fitted a compact speaker that can belt out Dreamingway's feel-good sounds.","Well, then, let's hop to it!<hex:02100103>   - Dreamingway"
286,"Summon forth your island alligator. Demands to be seen not later, but always.","Hailing from unknown shores, this alligator appeared on your island one day and made itself at home. It takes pride in the fact that its kind is rare out at sea, and willingly carries a rider upon its back if only so it can parade itself in front of all and sundry.","A face you could kiss─if<hex:02100103>it weren't covered in scales,<hex:02100103>that is!<hex:02100103>   - Foerzagyl"
287,"Summon forth your hippo cart, a mean if not so lean transporting machine.","Drawing upon the design of chocobo carriages, a collective of Arkasodara youths invented this two-wheeled hippo-drawn cart. The sunshade cloth incorporates techniques used in crafting Corvosi flying carpets, and grants cart and hippo both the ability to soar the skies.","A hippo cart can outrun<hex:02100103>most anythin' in this jungle.<hex:02100103>   - Trna"
288,"Summon forth your troll mount, a gentle giant native to the northern seas.","Contrary to their savage appearance, trolls are highly intelligent creatures. Sharlayan scholars once sought to teach them sign language, and on account of this specimen's friendly nature, it is believed that it was a subject in that experiment.","If I didn't know better, I could've <hex:02100103>sworn that troll was talking to you...<hex:02100103>   - Roegadyn Gleaner"
289,"","",""
290,"Summon forth your UFO, and experience the sensation of an alien abduction.","While appearing to be identical to PuPu's starship, this replica lacks certain functionalities such as a matter duplication facility, which, in light of recent events, is probably for the best. It is also unable to shrink you to a size to fit in the cockpit, meaning you do not so much ride as you are dangled around in its tractor beam.","The <hex:021A020203>Truth<hex:021A020103> receives a large number<hex:02100103>of reports from readers claiming to have<hex:02100103>observed unidentified flying objects.<hex:02100103>   - Delion"
