key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100296,"Trained Instinct","Increases quality by between 30 and 100%.<hex:02100103><hex:02100103>Available only on the first step. Recipe level must be at least 10 levels below yours.",241,248,786,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100297,"Trained Instinct","Increases quality by between 30 and 100%.<hex:02100103><hex:02100103>Available only on the first step. Recipe level must be at least 10 levels below yours.",241,248,786,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100298,"Trained Instinct","Increases quality by between 30 and 100%.<hex:02100103><hex:02100103>Available only on the first step. Recipe level must be at least 10 levels below yours.",241,248,786,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100299,"Preparatory Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1507,8,9,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100300,"Preparatory Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1557,9,10,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100301,"Preparatory Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1607,10,11,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100302,"Preparatory Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1657,11,12,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100303,"Preparatory Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1707,12,13,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100304,"Preparatory Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1757,13,14,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100305,"Preparatory Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1807,14,15,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100306,"Preparatory Touch","Increases <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103> at greater cost to <hex:024804F201FA03><hex:024904F201FB03>durability<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Additional Effect:<hex:0249020103><hex:0248020103> Increases <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> stack by one (up to 10)<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 200%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,1857,15,16,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
100307,"Rapid Synthesis III","Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 600%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,786,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100308,"Rapid Synthesis III","Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 600%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,786,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100309,"Rapid Synthesis III","Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 600%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,786,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100310,"Rapid Synthesis III","Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 600%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,786,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100311,"Rapid Synthesis III","Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 600%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,786,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100312,"Rapid Synthesis III","Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 600%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,786,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100313,"Rapid Synthesis III","Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 600%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,786,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100314,"Rapid Synthesis III","Increases progress at greater cost to durability. Efficiency decreases significantly when durability is below 20.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 600%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 60%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Durability Cost: <hex:0249020103><hex:0248020103>20",241,248,786,-1,0,1,0,False,0,0,100307,100308,100309,100310,100311,100312,100313,100314
100315,"Intensive Synthesis","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 400%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103> <hex:02100103>Available only when material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.",239,246,1514,8,9,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100316,"Intensive Synthesis","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 400%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103> <hex:02100103>Available only when material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.",239,246,1564,9,10,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100317,"Intensive Synthesis","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 400%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103> <hex:02100103>Available only when material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.",239,246,1614,10,11,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100318,"Intensive Synthesis","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 400%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103> <hex:02100103>Available only when material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.",239,246,1663,11,12,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100319,"Intensive Synthesis","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 400%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103> <hex:02100103>Available only when material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.",239,246,1714,12,13,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100320,"Intensive Synthesis","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 400%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103> <hex:02100103>Available only when material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.",239,246,1763,13,14,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100321,"Intensive Synthesis","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 400%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103> <hex:02100103>Available only when material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.",239,246,1814,14,15,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100322,"Intensive Synthesis","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 400%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%<hex:02100103> <hex:02100103>Available only when material condition is <hex:024804F201FA03><hex:024904F201FB03>Good<hex:0249020103><hex:0248020103> or <hex:024804F201FA03><hex:024904F201FB03>Excellent<hex:0249020103><hex:0248020103>.",239,246,1863,15,16,78,0,False,0,6,100315,100316,100317,100318,100319,100320,100321,100322
100323,"Delicate Synthesis","Increases both <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:0208F2016CE4E94509FFF0F1><hex:0208F0ECE0E9465FFF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%",240,247,1503,8,9,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100324,"Delicate Synthesis","Increases both <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:0208F2016CE4E9450AFFF0F1><hex:0208F0ECE0E9465FFF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%",240,247,1553,9,10,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100325,"Delicate Synthesis","Increases both <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:0208F2016CE4E9450BFFF0F1><hex:0208F0ECE0E9465FFF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%",240,247,1603,10,11,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100326,"Delicate Synthesis","Increases both <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:0208F2016CE4E9450CFFF0F1><hex:0208F0ECE0E9465FFF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%",240,247,1653,11,12,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100327,"Delicate Synthesis","Increases both <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:0208F2016CE4E9450DFFF0F1><hex:0208F0ECE0E9465FFF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%",240,247,1703,12,13,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100328,"Delicate Synthesis","Increases both <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:0208F2016CE4E9450EFFF0F1><hex:0208F0ECE0E9465FFF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%",240,247,1753,13,14,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100329,"Delicate Synthesis","Increases both <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:0208F2016CE4E9450FFFF0F1><hex:0208F0ECE0E9465FFF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%",240,247,1803,14,15,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100330,"Delicate Synthesis","Increases both <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>.<hex:02100103><hex:0208F2016CE4E94510FFF0F1><hex:0208F0ECE0E9465FFF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>150%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:FF73><hex:024804F201F803><hex:024904F201F903>Synthesis Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Touch Action Efficiency: <hex:0249020103><hex:0248020103>100%<hex:03><hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate: <hex:0249020103><hex:0248020103>100%",240,247,1853,15,16,76,0,False,0,32,100323,100324,100325,100326,100327,100328,100329,100330
100331,"Brand of the Elements","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%",239,246,786,-1,0,1,0,False,0,0,100331,100332,100333,100334,100335,100336,100337,100338
100332,"Brand of the Elements","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%",239,246,786,-1,0,1,0,False,0,0,100331,100332,100333,100334,100335,100336,100337,100338
100333,"Brand of the Elements","Increases <hex:024804F201FA03><hex:024904F201FB03>progress<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Efficiency:<hex:0249020103><hex:0248020103> 100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>Success Rate:<hex:0249020103><hex:0248020103> 100%",239,246,786,-1,0,1,0,False,0,0,100331,100332,100333,100334,100335,100336,100337,100338
