key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9860,0,False,False,False,2,0,0,0,4,False,False,1,25,"プレゼント！<hex:02100103>タマゴ、クバル！",0
9861,0,False,False,False,3,0,0,0,3,True,False,1,25,"やはりそうか…",0
9862,0,False,False,False,3,0,0,0,5,False,False,1,25,"深海生物の襲撃に<hex:02100103>備えておこう",0
9863,0,False,False,False,3,0,0,0,5,False,False,1,25,"さて、いよいよ<hex:02100103>未知の海域だな…",0
9864,0,False,False,False,3,0,0,0,5,False,False,1,25,"海中移動の術を<hex:02100103>ビスマルクに習うべきでした…",0
9865,0,False,False,False,3,0,0,0,5,False,False,1,25,"海中移動の術を<hex:02100103>ビスマルクに習うべきでした…",0
9866,0,False,False,False,3,0,0,0,5,False,False,1,25,"あなた…<hex:02100103>まだ諦めていなかったの？",0
9867,0,False,False,False,3,0,0,0,5,False,False,1,25,"なにが飛び込んできたって<hex:02100103>撃退してやるんだから！",0
9868,0,False,False,False,3,0,0,0,5,False,False,1,25,"この大きさで<hex:02100103>よく機敏に動けるわね…",0
9869,0,False,False,False,3,0,0,0,5,False,False,1,25,"すごい…！<hex:02100103>海溝に入っていく…！",0
9870,0,False,False,False,3,0,0,0,5,False,False,1,25,"この大きさで<hex:02100103>よく機敏に動けるわね…",0
9871,0,False,False,False,3,0,0,0,5,False,False,1,25,"下ならしの甲斐が<hex:02100103>あったようだな",0
9872,0,False,False,False,3,0,0,0,5,False,False,1,25,"うわっ！",0
9873,0,False,False,False,3,0,0,0,5,False,False,1,25,"おおっと！<hex:02100103>大胆な着底じゃないか！",0
9874,0,False,False,False,3,0,0,0,5,False,False,1,25,"っ！？<hex:02100103>あやうく転倒するかと…",0
9875,0,False,False,False,3,0,0,0,5,False,False,1,25,"っ！？<hex:02100103>あやうく転倒するかと…",0
9876,0,False,False,False,3,0,0,0,5,False,False,1,25,"海に落ちるのだけは<hex:02100103>勘弁してくれよ？",0
9877,0,False,False,False,3,0,0,0,5,False,False,1,25,"ここが噂の遺構か…！",0
9878,0,False,False,False,3,0,0,0,5,False,False,1,25,"さて、ここからは<hex:02100103>徒歩での探索だな",0
9879,0,False,False,False,3,0,0,0,5,False,False,1,25,"ビスマルク…<hex:02100103>あなたの協力に感謝を…",0
9880,0,False,False,False,3,0,0,0,5,False,False,1,25,"ビスマルク…<hex:02100103>あなたの協力に感謝を…",0
9881,0,False,False,False,3,0,0,0,5,False,False,1,25,"ありがとう！<hex:02100103>それでは行ってきます！",0
9882,0,False,False,False,3,0,0,0,5,False,False,1,25,"ちょっと何あれ…<hex:02100103>近づきたくないんだけど…",0
9883,0,False,False,False,3,0,0,0,5,False,False,1,25,"まったくもって<hex:02100103>正体不明な生物ね…",0
9884,0,False,False,False,3,0,0,0,5,False,False,1,25,"な、なんですか…<hex:02100103>あれは…！？",0
9885,0,False,False,False,3,0,0,0,5,False,False,1,25,"まったくもって<hex:02100103>正体不明な生物ね…",0
9886,0,False,False,False,3,0,0,0,5,False,False,1,25,"私の知識にも<hex:02100103>あのような存在は…",0
9887,0,False,False,False,3,0,0,0,5,False,False,1,25,"ひどい悪臭…<hex:02100103>なんなのよコレ…！",0
9888,0,False,False,False,3,0,0,0,5,False,False,1,25,"原初世界の深海にも<hex:02100103>同種の生物がいるのかしら？",0
9889,0,False,False,False,3,0,0,0,5,False,False,1,25,"か、勝てました…<hex:02100103>けど、この生き物は一体？",0
9890,0,False,False,False,3,0,0,0,5,False,False,1,25,"実に恐ろしく…<hex:02100103>興味深い生物でした…",0
9891,0,False,False,False,3,0,0,0,5,False,False,1,25,"原初世界の深海にも<hex:02100103>同種の生物がいるのかしら？",0
9892,0,False,False,False,3,0,0,0,5,False,False,1,25,"見てくれ！<hex:02100103>あの建物の様式を！",0
9893,0,False,False,False,3,0,0,0,5,False,False,1,25,"アーモロートの街並みと<hex:02100103>よく似た建物だな…",0
9894,0,False,False,False,3,0,0,0,5,False,False,1,25,"まさしくこれは…<hex:02100103>古代人の遺構でありましょう",0
9895,0,False,False,False,3,0,0,0,5,False,False,1,25,"見てくれ！<hex:02100103>あの建物の様式を！",0
9896,0,False,False,False,3,0,0,0,5,False,False,1,25,"ええ、当たりのようね…<hex:02100103>古代文明の産物だわ",0
9897,0,False,False,False,3,0,0,0,5,False,False,1,25,"結晶にエーテルを…<hex:02100103>何をしようというんだ？",0
9898,0,False,False,False,3,0,0,0,5,False,False,1,25,"あいつら…<hex:02100103>何を企んでやがる！",0
9899,0,False,False,False,3,0,0,0,5,False,False,1,25,"魔力を流し込んでいる？<hex:02100103>まさか…！",0
9900,0,False,False,False,3,0,0,0,5,False,False,1,25,"魔力を流し込んでいる？<hex:02100103>まさか…！",0
9901,0,False,False,False,3,0,0,0,5,False,False,1,25,"その「まさか」のようね…！",0
9902,0,False,False,False,3,0,0,0,5,False,False,1,25,"結晶に封じられた<hex:02100103>創造物の概念ということか…！",0
9903,0,False,False,False,3,0,0,0,5,False,False,1,25,"古代人の置き土産を<hex:02100103>利用してるってわけか…",0
9904,0,False,False,False,3,0,0,0,5,False,False,1,25,"このような代物が<hex:02100103>遺っていようとは…",0
9905,0,False,False,False,3,0,0,0,5,False,False,1,25,"このような代物が<hex:02100103>遺っていようとは…",0
9906,0,False,False,False,3,0,0,0,5,False,False,1,25,"期待以上の情報が<hex:02100103>眠っていそうね…",0
9907,0,False,False,False,3,0,0,0,5,False,False,1,25,"す、すごい…！<hex:02100103>これが全部…！？",0
9908,0,False,False,False,3,0,0,0,5,False,False,1,25,"圧巻ね…<hex:02100103>言葉を失いそうだわ…！",0
9909,0,False,False,False,3,0,0,0,5,False,False,1,25,"どこを見渡しても<hex:02100103>クリスタルだらけです…！",0
9910,0,False,False,False,3,0,0,0,5,False,False,1,25,"圧巻ね…<hex:02100103>言葉を失いそうだわ…！",0
9911,0,False,False,False,3,0,0,0,5,False,False,1,25,"このクリスタルのすべてに<hex:02100103>創造物の概念が…？",0
9912,0,False,False,False,3,0,0,0,5,False,False,1,25,"武力での解決は<hex:02100103>望むところではないが…",0
9913,0,False,False,False,3,0,0,0,5,False,False,1,25,"どうやら王のようだな…<hex:02100103>自ら出陣とは恐れ入る…！",0
9914,0,False,False,False,3,0,0,0,5,False,False,1,25,"ふむ、オンド族の雌個体…<hex:02100103>女王のようですね…",0
9915,0,False,False,False,3,0,0,0,5,False,False,1,25,"武力での解決は<hex:02100103>望むところではないが…",0
9916,0,False,False,False,3,0,0,0,5,False,False,1,25,"向こうはやる気のようね…<hex:02100103>油断すると大怪我するわよ！",0
9917,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
9918,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
9919,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
9920,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
9921,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
9922,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
9923,0,False,False,False,2,0,0,0,3,False,False,1,25,"フタリガケ！",0
9924,0,False,False,False,2,0,0,0,3,False,False,1,25,"イクゾ…！",0
9925,0,False,False,False,2,0,0,0,3,False,False,1,25,"爆ゼロ…<hex:02100103>ブリムストーンアース！",0
9926,0,False,False,False,2,0,0,0,3,False,False,1,25,"降リ注ゲ！",0
9927,0,False,False,False,2,0,0,0,3,False,False,1,25,"俺ガ、蹴散ラス…！",0
9928,0,False,False,False,2,0,0,0,3,False,False,1,25,"召喚獣ヨ…<hex:02100103>チカラヲ貸シテ！",0
9929,0,False,False,False,2,0,0,0,3,False,False,1,25,"水遁ノ術…参式…",0
9930,0,False,False,False,2,0,0,0,3,False,False,1,25,"ハアァッ！",0
9931,0,False,False,False,2,0,0,0,3,False,False,1,25,"砕いてみせる！",0
9932,0,False,False,False,2,0,0,0,3,False,False,1,25,"その身で受けよ！",0
9933,0,False,False,False,2,0,0,0,4,False,False,1,25,"小休止中の<hex:02100103>敵部隊を発見しました…！",0
9934,0,False,False,False,2,0,0,0,4,False,False,1,25,"よし、情報どおりだな…！<hex:02100103>一気に蹴散らすぞ！",0
9935,0,False,False,False,2,0,0,0,4,False,False,1,25,"勝利の荒鷲に続けッ！",0
9936,0,False,False,False,2,0,0,0,4,False,False,1,25,"うおぉぉぉ！",0
9937,0,False,False,False,2,0,0,0,4,False,False,1,25,"なにッ！<hex:02100103>奇襲だとッ！？",0
9938,0,False,False,False,2,0,0,0,4,False,False,1,25,"レジスタンスどもが<hex:02100103>調子に乗りおって！",0
9939,0,False,False,False,2,0,0,0,4,False,False,1,25,"返り討ちにしてやれ！",0
9940,0,False,False,False,5,0,0,0,1,False,False,4,25,"まったく……レジスタンス風情に、<hex:02100103>押し込まれるとは情けない……。",0
9941,0,False,False,False,5,0,0,0,1,False,False,4,25,"品のない乱痴気騒ぎも、そこまでにしていただきましょう……。",0
9942,0,False,False,False,5,0,0,0,1,False,False,4,25,"戦場のなんたるか……<hex:02100103>我が魔力の焔によって、身を以て理解するが良い……！",0
9943,0,False,False,False,5,0,0,0,1,False,False,4,25,"ほう……ここまで抗い続けるとは……<hex:02100103>少しばかり見くびっていたようですな……。",0
9944,0,False,False,False,5,0,0,0,1,False,False,4,25,"我が兵の不甲斐なさは、極めて残念ですが、<hex:02100103>あなた方を十分に引きつけておくことができました。",0
9945,0,False,False,False,5,0,0,0,1,False,False,4,25,"またいずれ機会があれば、<hex:02100103>あらためて、お相手願いましょう……！",0
9946,0,False,False,False,2,0,0,0,4,False,False,1,25,"あと一歩のところで…<hex:02100103>ええい、撤退だ！",0
9947,0,False,False,False,2,0,0,0,4,False,False,1,25,"まさか負けるなんて…",0
9948,0,False,False,False,2,0,0,0,4,False,False,1,25,"クソッ！",0
9949,0,False,False,False,2,0,0,0,4,False,False,1,25,"どうにか退けたが<hex:02100103>追撃の余力はなしか…",0
9950,0,False,False,False,2,0,0,0,4,False,False,1,25,"ともあれ勝ちは勝ちです！",0
9951,0,False,False,False,2,0,0,0,4,False,False,1,25,"帝国軍に、あれほどの<hex:02100103>魔道士がいるのか…",0
9952,0,False,False,False,2,0,0,0,4,False,False,1,25,"退いてくれて助かった…",0
9953,0,False,False,False,2,0,0,0,4,False,False,1,25,"今は生き残ったことを<hex:02100103>歓びましょう！",0
9954,0,False,False,False,5,0,0,0,1,False,False,4,25,"ふむ……少し火を付けてやれば、脆いものですな……。",0
9955,0,False,False,False,5,0,0,0,1,False,False,4,25,"所詮は、レジスタンスといったところですか……。",0
9956,0,False,False,False,5,0,0,0,1,False,False,4,25,"総員、後方に下がりますよ……。<hex:02100103>勝者らしく、整然と、優雅にね……。",0
9957,0,False,False,False,2,0,0,0,4,False,False,1,25,"よし、もう十分だ！<hex:02100103>凱旋するぞ！",0
9958,0,False,False,False,2,0,0,0,4,False,False,1,25,"ハハハ！<hex:02100103>第IV軍団万歳！",0
9959,0,False,False,False,2,0,0,0,4,False,False,1,25,"ガブラス様に栄光あれ！",0
9960,0,False,False,False,2,0,0,0,4,False,False,1,25,"これが帝国軍の力…<hex:02100103>撤退せよッ…！",0
9961,0,False,False,False,2,0,0,0,4,False,False,1,25,"やっぱり勝てないのか…",0
9962,0,False,False,False,2,0,0,0,4,False,False,1,25,"ひいっ…！",0
9963,0,False,False,False,2,0,0,0,4,False,False,1,25,"包囲されている？",0
9964,0,False,False,False,2,0,0,0,4,False,False,1,25,"もう、駄目だ…",0
9965,0,False,False,False,2,0,0,0,4,False,False,1,25,"なんてことだ…",0
9966,0,False,False,False,2,0,0,0,4,False,False,1,25,"諦めるな！<hex:02100103>この死地を抜けるぞ！",0
9967,0,False,False,False,2,0,0,0,4,False,False,1,25,"や、やってやる！<hex:02100103>やってやるぞ！",0
9968,0,False,False,False,2,0,0,0,4,False,False,1,25,"死なばもろともだ！",0
9969,0,False,False,False,2,0,0,0,4,False,False,1,25,"そう簡単に<hex:02100103>逃がすものか！",0
9970,0,False,False,False,2,0,0,0,4,False,False,1,25,"殲滅してくれる！",0
9971,0,False,False,False,2,0,0,0,4,False,False,1,25,"総員突撃ィィ！",0
9972,0,False,False,False,2,0,0,0,4,False,False,1,25,"突撃ィィ！",0
9973,0,False,False,False,5,0,0,0,1,False,False,4,25,"やれやれ、またも我が軍が劣勢に陥ろうとは……。",0
9974,0,False,False,False,5,0,0,0,1,False,False,4,25,"……なるほど、噂の解放者がおられるようだ。",0
9975,0,False,False,False,5,0,0,0,1,False,False,4,25,"千人隊長アルビレオに代わり、<hex:02100103>このサルトヴォアール・クォ・ソラノスが、お相手致そう……。",0
9976,0,False,False,False,5,0,0,0,1,False,False,4,25,"ふむ……やはり、戦とは良いものですな！<hex:02100103>年甲斐もなく、魔力をたぎらせてしまった……！",0
9977,0,False,False,False,5,0,0,0,1,False,False,4,25,"では最後に、花火をご覧にいれましょう！<hex:02100103>耐え抜けますかな……？",0
9978,0,False,False,False,5,0,0,0,1,False,False,4,25,"愉快、愉快……！<hex:02100103>年寄りの言葉には、よくよく耳を傾けませんとな！",0
9979,0,False,False,False,5,0,0,0,1,False,False,4,25,"とはいえ、悲しいかな兵は将の命により動くもの。<hex:02100103>再戦の機会を願いつつ、お別れとさせていただきましょう。",0
9980,0,False,False,False,5,0,0,0,1,False,False,4,25,"ふむ……少しばかり期待しておりましたが……<hex:02100103>いささか、拍子抜けでした。",0
9981,0,False,False,False,5,0,0,0,1,False,False,4,25,"とはいえ、悲しいかな兵は将の命により動くもの。<hex:02100103>戦う相手は、選べぬのです……。",0
9982,0,False,False,False,3,0,0,0,6,True,False,1,25,"追いかけよう！",0
9983,0,False,False,False,3,0,0,0,6,True,False,1,25,"このポッドを使えば…<hex:02100103>向こうまで行けるぞ！",0
9984,0,False,False,False,3,0,0,0,6,True,False,1,25,"ひえぇ…またこれか…",0
9985,0,False,False,False,3,0,0,0,6,True,False,1,25,"なんだ！<hex:02100103>あのデカブツは！？",0
9986,0,False,False,False,3,0,0,0,6,True,False,1,25,"アイツは村を襲った<hex:02100103>白いアンドロイドだ…！",0
9987,0,False,False,False,3,0,0,0,6,True,False,1,25,"さあ、先を急ぎましょう！",0
9988,0,False,False,False,3,0,0,0,6,True,False,1,25,"気をつけて…！",0
9989,0,False,False,False,3,0,0,0,6,True,False,1,25,"それにしても…<hex:02100103>ここは、いったい…？",0
9990,0,False,False,False,3,0,0,0,6,True,False,1,25,"すごい技術力だ…",0
9991,0,False,False,False,3,0,0,0,6,True,False,1,25,"白いアンドロイドだ！<hex:02100103>今度は３人いるぞ…！",0
9992,0,False,False,False,3,0,0,0,6,True,False,1,25,"２Ｐの手下のようです…<hex:02100103>倒しましょう…！",0
9993,0,False,False,False,3,0,0,0,6,True,False,1,25,"よくぞご無事で！",0
9994,0,False,False,False,3,0,0,0,6,True,False,1,25,"ここから先に<hex:02100103>進むことができそうだ",0
9995,0,False,False,False,3,0,0,0,6,True,False,1,25,"ま、また…<hex:02100103>飛び降りるのか…",0
9996,0,False,False,False,3,0,0,0,6,True,False,1,25,"いいぞ！<hex:02100103>どんどん進め！",0
9997,0,False,False,False,3,0,0,0,6,True,False,1,25,"ひぃぃ！<hex:02100103>普通の道はないのか…！",0
9998,0,False,False,False,3,0,0,0,6,True,False,1,25,"おぉ、未知の技術の塊だ！",0
9999,0,False,False,False,3,0,0,0,6,True,False,1,25,"この施設は<hex:02100103>いったい…？",0
10000,0,False,False,False,3,0,0,0,6,True,False,1,25,"罠の可能性も…",0
10001,0,False,False,False,3,0,0,0,6,True,False,1,25,"地下に下りているのか？",0
10002,0,False,False,False,3,0,0,0,6,True,False,1,25,"どこまで降りるんだ…？",0
10003,0,False,False,False,3,0,0,0,6,True,False,1,25,"雰囲気が変わってきたような…",0
10004,0,False,False,False,3,0,0,0,6,True,False,1,25,"見るからに<hex:02100103>危険な空気が…",0
10005,0,False,False,False,3,0,0,0,6,True,False,1,25,"見ろ！<hex:02100103>敵がいるぞ！",0
10006,0,False,False,False,3,0,0,0,6,True,False,1,25,"避けることは<hex:02100103>できそうにないですね…",0
10007,0,False,False,False,3,0,0,0,6,True,False,1,25,"機械生命体の残骸…<hex:02100103>あの黒いアンドロイドが？",0
10008,0,False,False,False,3,0,0,0,6,True,False,1,25,"一足先に２Ｂが<hex:02100103>ここを通ったのか…？",0
10009,0,False,False,False,2,0,0,0,4,False,False,1,25,"た、助かった…",0
10010,0,False,False,False,2,0,0,0,4,False,False,1,25,"生きた心地がしない…",0
10011,0,False,False,False,2,0,0,0,4,False,False,1,25,"はぁ、はぁ…",0
10012,0,False,False,False,2,0,0,0,4,False,False,1,25,"救援に感謝する！<hex:02100103>総員、急ぎ帰還するぞ…！",0
10013,0,False,False,False,2,0,0,0,3,False,False,1,25,"見ぃつけた！<hex:02100103>帝国軍の偵察機よ！",0
10014,0,False,False,False,2,0,0,0,3,False,False,1,25,"ブラズ、ヴェリボル！<hex:02100103>気合い入れていくよッ！",0
10015,0,False,False,False,2,0,0,0,3,False,False,1,25,"応ッ！",0
10016,0,False,False,False,3,0,0,0,3,False,False,1,25,"さて、次はどこを探す？",0
10017,0,False,False,False,2,0,0,0,3,False,False,1,25,"逃がさんッ！",0
10018,0,False,False,False,3,0,0,0,4,False,False,1,25,"息子よ、力を合わせるネ！<hex:02100103>スークの仲間、助けるヨ！",0
10019,0,False,False,False,3,0,0,0,4,False,False,1,25,"気をつけるネ！",0
10020,0,False,False,False,3,0,0,0,4,False,False,1,25,"絶対にまた会うネ！<hex:02100103>待ってるヨ！",0
10021,0,False,False,False,3,0,0,0,4,False,False,1,25,"なんだか知らんが<hex:02100103>行っちまえ！",0
10022,0,False,False,False,2,0,0,0,3,True,False,1,25,"木っ端微塵だ！",0
10023,0,False,False,False,3,0,0,0,4,False,True,1,25,"騒ぎを聞いて<hex:02100103>駆けつけてみれば…！",0
10024,0,False,False,False,3,0,0,0,4,False,False,1,25,"タロースの試運転中で<hex:02100103>ちょうどよかったな！",0
10025,0,False,False,False,3,0,0,0,4,False,False,1,25,"気をつけてなー！",0
10026,0,False,False,False,3,0,0,0,4,False,False,1,25,"ああ…やっぱり<hex:02100103>止まっちゃったかぁ…",0
10027,0,False,False,False,2,0,0,0,4,False,False,1,25,"なによ！<hex:02100103>ピカピカしちゃって！",0
10028,0,False,False,False,2,0,0,0,4,False,False,1,25,"こいつらと<hex:02100103>遊べばいいのね？",0
10029,0,False,False,False,3,0,0,0,3,False,False,1,25,"こっちだ！",0
10030,0,False,False,False,3,0,0,0,4,False,False,1,25,"ン・モゥとて戦うときは<hex:02100103>わきまえておりますぅ！",0
10031,0,False,False,False,3,0,0,0,4,False,False,1,25,"何やら必死のようじゃな！<hex:02100103>どうしたんじゃ？",0
10032,0,False,False,False,3,0,0,0,4,False,False,1,25,"これも賞金稼ぎの<hex:02100103>仕事の内ってね…！",0
10033,0,False,False,False,3,0,0,0,3,False,False,1,25,"クッ、近寄れないぞ……！",0
10034,0,False,False,False,3,0,0,0,4,False,False,1,25,"こ、こんな奴ら<hex:02100103>目じゃないっての！",0
10035,0,False,False,False,3,0,0,0,4,False,False,1,25,"はぐれ罪喰い…<hex:02100103>ではなさそうだな…",0
10036,0,False,False,False,3,0,0,0,4,False,False,1,25,"こいつら…<hex:02100103>かなり腕が立つぞ？",0
10037,0,False,False,False,3,0,0,0,4,False,False,1,25,"何じゃ、猫もどきの小僧…<hex:02100103>怖じ気付いておるのか？",0
10038,0,False,False,False,3,0,0,0,4,False,False,1,25,"だ、黙れ…！<hex:02100103>そんなワケあるか！",0
10039,0,False,False,False,3,0,0,0,4,False,False,1,25,"嗚呼、酒が…<hex:02100103>酒が足りんのう！",0
10040,0,False,False,False,3,0,0,0,4,False,False,1,25,"この戦いが終わったら<hex:02100103>いくらでも奢ってやるよ！",0
10041,0,False,False,False,3,0,0,0,4,False,False,1,25,"ハハハ…そりゃいいや！<hex:02100103>俺も頼むぜ？",0
10042,0,False,False,False,3,0,0,0,4,False,False,1,25,"おい、無駄口はそこまでだ！<hex:02100103>まだまだ来るぞッ…！",0
10043,0,False,False,False,3,0,0,0,4,False,False,1,25,"次から次へと<hex:02100103>よくもまぁ…！",0
10044,0,False,False,False,3,0,0,0,4,False,False,1,25,"アンタらは先に行けッ！",0
10045,0,False,False,False,2,0,0,0,3,False,False,1,25,"いぇーいー！どんなもんよ！",0
10046,0,False,False,False,2,0,0,0,3,False,False,1,25,"他愛もない…<hex:02100103>鎧袖一触とはこのことか…",0
10047,0,False,False,False,2,0,0,0,3,False,False,1,25,"準備運動にも<hex:02100103>なりゃしねぇ…",0
10048,0,False,False,False,2,0,0,0,3,False,False,1,25,"無念だが<hex:02100103>ここは退かねば…",0
10049,0,False,False,False,2,0,0,0,3,False,False,1,25,"ブラズ、ヴェリボル…<hex:02100103>ごめんなさい…",0
10050,0,False,False,False,2,0,0,0,3,False,False,1,25,"畜生ッ…<hex:02100103>しくじったか…",0
10051,0,False,False,False,2,0,0,0,4,False,False,1,25,"◎▼×□△…！",0
10052,0,False,False,False,2,0,0,0,4,False,False,1,25,"＄◎×■△！",0
10053,0,False,False,False,2,0,0,0,4,False,False,1,25,"♥￥▽▲○♥",0
10054,0,False,False,False,2,0,0,0,4,False,False,1,25,"△▲♪<hex:02100103>◎◎×△□！",0
10055,0,False,False,False,3,0,0,0,3,False,False,1,25,"受けてみろ！",0
10056,0,False,False,False,2,0,0,0,4,False,False,1,25,"そこダッ…！",0
10057,0,False,False,False,2,0,0,0,4,False,False,1,25,"逃さんゾ！",0
10058,0,False,False,False,2,0,0,0,4,False,False,1,25,"ギィィィッ！",0
10059,0,False,False,False,2,0,0,0,4,False,False,1,25,"キュイッ！",0
10060,0,False,False,False,2,0,0,0,4,False,False,1,25,"ブルルルッ！",0
10061,0,False,False,False,2,0,0,0,4,False,False,1,25,"この子を<hex:02100103>戦争の道具には…！",0
10062,0,False,False,False,2,0,0,0,4,False,False,1,25,"支援しますッ！",0
10063,0,False,False,False,2,0,0,0,4,False,False,1,25,"クゥイーン！",0
10064,0,False,False,False,2,0,0,0,4,False,False,1,25,"オオォォォン…！",0
10065,0,False,False,False,2,0,0,0,4,False,False,1,25,"何度だって<hex:02100103>浄化してみせるッ！",0
10066,0,False,False,False,2,0,0,0,4,False,False,1,25,"クエエェッ！",0
10067,0,False,False,False,2,0,0,0,4,False,False,1,25,"クエッ、クエッ！",0
10068,0,False,False,False,2,0,0,0,4,False,False,1,25,"いいぞ、いいぞ！",0
10069,0,False,False,False,2,0,0,0,4,False,False,1,25,"やっちまえ～！",0
10070,0,False,False,False,2,0,0,0,4,False,False,1,25,"そこだ！",0
10071,0,False,False,False,2,0,0,0,4,False,False,1,25,"ヒューッ！",0
10072,0,False,False,False,2,0,0,0,4,False,False,1,25,"蹴散らしてやる！",0
10073,0,False,False,False,2,0,0,0,4,False,False,1,25,"まだまだ<hex:02100103>こんなものではないぞ！",0
10074,0,False,False,False,2,0,0,0,4,False,False,1,25,"燃やし尽くしてやる！",0
10075,0,False,False,False,2,0,0,0,4,False,False,1,25,"メラメラメラメラ～！",0
10076,0,False,False,False,2,0,0,0,4,False,False,1,25,"すべての魔力を<hex:02100103>注ぎ込む！",0
10077,0,False,False,False,2,0,0,0,4,False,False,1,25,"うおおおッ～！",0
10078,0,False,False,False,2,0,0,0,4,False,False,1,25,"火炎魔法のなんたるか…<hex:02100103>ご覧に入れましょう！",0
10079,0,False,False,False,2,0,0,0,4,False,False,1,25,"我が魔法…<hex:02100103>見切れますかな？",0
10080,0,False,False,False,2,0,0,0,4,False,False,1,25,"焔よ…<hex:02100103>羽ばたきなさい！",0
10081,0,False,False,False,2,0,0,0,4,False,False,1,25,"まだです…<hex:02100103>焔よ、舞いなさい！",0
10082,0,False,False,False,2,0,0,0,4,False,False,1,25,"融解なさい！",0
10083,0,False,False,False,2,0,0,0,4,False,False,1,25,"ハハハハッ…！<hex:02100103>これが我が魔力です…！",0
10084,0,False,False,False,2,0,0,0,4,False,False,1,25,"遊びすぎましたか…<hex:02100103>そろそろ、本気を出しましょう",0
10085,0,False,False,False,2,0,0,0,4,False,False,1,25,"我が魔力を燃やして…！",0
10086,0,False,False,False,2,0,0,0,4,False,False,1,25,"邪道ですが致し方なし…<hex:02100103>毒を使うとしましょう…",0
10087,0,False,False,False,2,0,0,0,4,False,False,1,25,"おぉぉ、魔力よ…<hex:02100103>さらに燃え盛りなさい！",0
10088,0,False,False,False,2,0,0,0,4,False,False,1,25,"燃えよ、爆ぜよ、火に焚べよ！",0
10089,0,False,False,False,2,0,0,0,4,False,False,1,25,"クッ…<hex:02100103>衰えたなどと言わせるものか…",0
10090,0,False,False,False,2,0,0,0,4,False,False,1,25,"ゼェッ…ハァ…<hex:02100103>ゼェッ…ハァ…",0
10091,0,False,False,False,2,0,0,0,4,False,False,1,25,"ズズズズズ…",0
10092,0,False,False,False,2,0,0,0,4,False,False,1,25,"グオォォーン！",0
10093,0,False,False,False,2,0,0,0,3,False,False,1,25,"気味の悪い奴だったな…",0
10094,0,False,False,False,2,0,0,0,3,False,False,1,25,"死せる魂よ<hex:02100103>安らかなれ…",0
10095,0,False,False,False,2,0,0,0,3,False,False,1,25,"ブラズ、ヴェリボル！<hex:02100103>お疲れ様ッ！",0
10096,0,False,False,False,2,0,0,0,4,False,False,1,25,"では、はじめよう",0
10097,0,False,False,False,2,0,0,0,4,False,False,1,25,"この程度か…",0
10098,0,False,False,False,2,0,0,0,4,False,False,1,25,"叩き切るッ！",0
10099,0,False,False,False,2,0,0,0,4,False,False,1,25,"足元に気をつけな！",0
10100,0,False,False,False,2,0,0,0,4,False,False,1,25,"吹き飛べッ！",0
10101,0,False,False,False,2,0,0,0,3,False,False,1,25,"ボズヤのために！",0
10102,0,False,False,False,2,0,0,0,3,False,False,1,25,"故郷を奪還する！",0
10103,0,False,False,False,2,0,0,0,3,False,False,1,25,"自由を我が手に！",0
10104,0,False,False,False,2,0,0,0,3,False,False,1,25,"圧政者どもめ！",0
10105,0,False,False,False,2,0,0,0,3,False,False,1,25,"押せ、押せ！",0
10106,0,False,False,False,2,0,0,0,3,False,False,1,25,"グンヒルドの剣に続け！",0
10107,0,False,False,False,2,0,0,0,3,False,False,1,25,"これがボズヤの民の力だ！",0
10108,0,False,False,False,2,0,0,0,3,False,False,1,25,"この勝利が自由に通じる！",0
10109,0,False,False,False,2,0,0,0,3,False,False,1,25,"見たか！<hex:02100103>我らの底力を！",0
10110,0,False,False,False,2,0,0,0,3,False,False,1,25,"帝国軍になど<hex:02100103>負けるものか！",0
10111,0,False,False,False,2,0,0,0,3,False,False,1,25,"逃げろ、逃げるんだ…！",0
10112,0,False,False,False,2,0,0,0,3,False,False,1,25,"帝国の力…<hex:02100103>侮れないな…",0
10113,0,False,False,False,2,0,0,0,3,False,False,1,25,"悔しいが…<hex:02100103>ここは退くしか…！",0
10114,0,False,False,False,2,0,0,0,3,False,False,1,25,"ダ、ダメだ…<hex:02100103>支えきれない…！",0
10115,0,False,False,False,2,0,0,0,3,False,False,1,25,"ふ、不覚ッ…！",0
10116,0,False,False,False,2,0,0,0,3,False,False,1,25,"拙僧の太刀筋が<hex:02100103>見切られたとでも…",0
10117,0,False,False,False,2,0,0,0,3,False,False,1,25,"ナメてたのは<hex:02100103>俺の方ということか…",0
10118,0,False,False,False,2,0,0,0,3,False,False,1,25,"畜生ッ！<hex:02100103>こんなところで…",0
10119,0,False,False,False,2,0,0,0,3,False,False,1,25,"負けたっていうの…<hex:02100103>認められないッ！",0
10120,0,False,False,False,2,0,0,0,3,False,False,1,25,"ブラズ、ヴェリボル…<hex:02100103>悔しいよッ…",0
10121,0,False,False,False,5,0,0,0,1,False,False,4,25,"グハハハハ！来たな、レジスタンスども！",0
10122,0,False,False,False,5,0,0,0,1,False,False,4,25,"オレたち栄えある栄光の…えーと、なんだっけ…",0
